option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_threshold_metric,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_backup_raw,residual_backup_value,residual_backup_value_norm,residual_reward_per_discounted_step,residual_gamma_relative,residual_tau_relative,value_scale_task,beta_row,l_gamma_row,expected_tau_global,expected_tau_residual,struct_hidden_prob,struct_hit_prob,struct_nohit_prob,struct_reference_prob,struct_hidden_norm,struct_hidden_bits,struct_hidden_distinct,struct_hidden_distinct_bits,struct_distinct_argmax_state,struct_distinct_argmax_coord,struct_distinct_argmax_score,struct_distinct_scores,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,map,slip,step
fb_003_to_006,37,"(3, 19)",80,"(7, 19)",8.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,maze,0.05,5
fb_004_to_006,55,"(5, 17)",80,"(7, 19)",4.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.9523303216488085,56,"(5, 18)",0.9523303216488085,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597696,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1016631119088425,maze,0.05,5
fb_005_to_006,57,"(5, 19)",80,"(7, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.033160956233185,63,"(6, 19)",1.0164534067305742,0.1289014445782849,0.1289014445782849,0.13266552320749847,0.12226816841790997,0.13218390804597696,0.25493369162540847,2.945633045170454,2.167508917200315,0.06737718927070807,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,maze,0.05,5
fb_001_to_000,4,"(1, 5)",0,"(1, 1)",4.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.13212104162503505,0.13212104162503505,0.2574596745383255,0.11924805789811876,0.13302536951643407,0.3767077324364443,3.0009449026643935,1.1400444937289393,0.06750649529808486,0.13465463718085788,0.05674705093590383,23.006540118833655,0.8855844878030737,3.813850406564205,4.000000378931414,4.283735655114174,0.0003077869822395546,0.9999999999999997,3.3306690738754696e-16,0.0,0.0003077869822395546,0.00044411110224166995,0.0003078817442324958,0.0004442478149053929,26,"(3, 5)",0.0003077869822395546,"{""5"": 2.91575362896025e-11, ""11"": 8.501620030177514e-22, ""12"": 2.4788631803328834e-32, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0003077869822395546, ""28"": 9.473283540491939e-08, ""29"": 0.0, ""31"": 0.0, ""32"": 2.6166882210457106e-25, ""34"": 8.053826472901538e-29, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0003077869822395546,0.0002883702098130027,26,"(3, 5)",0.0003077869822395546,-4.073016917696817,maze,0.05,6
fb_002_to_000,16,"(1, 19)",0,"(1, 1)",26.0,True,True,0.9999999999999977,0.0,0.0,,,0.0,0.0,,,0.0,1.115587905761101,1.115587905761101,11.898951314765329,0.5206403400228345,0.9997330743385594,12.419591654788164,23.877084184983865,2.16619076472386,0.7450692897139473,0.9995165638468497,0.7702662123127783,23.006540118833655,0.5208921581239642,15.970261395867848,21.9993842364532,4.283735655114174,0.9996922130177601,0.9999999999999997,3.3306690738754696e-16,0.0,0.9996922130177601,11.665780164956518,6.997845490949431,81.66046033493505,12,"(1, 15)",0.9996922130177601,"{""5"": 0.99969221298861, ""11"": 0.999692212988611, ""12"": 0.9996922130177601, ""23"": 0.0, ""25"": 0.0, ""26"": 0.9996922129886096, ""28"": 0.9996922129886098, ""29"": 0.0, ""31"": 0.0, ""32"": 0.999692212988611, ""34"": 0.9996922129886203, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9996922130177601,0.8775723273571111,12,"(1, 15)",0.9996922130177601,-17.05089826005562,maze,0.05,6
fb_003_to_000,35,"(3, 17)",0,"(1, 1)",30.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.1321839080459773,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794872,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384614,0.0,1.0000000000000002,0.0,0.0,0.0,-0.0,0.0,0.0,5,"(1, 7)",0.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_004_to_000,37,"(3, 19)",0,"(1, 1)",28.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794875,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384623,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,5,"(1, 7)",0.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_005_to_000,55,"(5, 17)",0,"(1, 1)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.016707549502610677,56,"(5, 18)",0.016707549502610677,0.1289014445782849,0.1289014445782849,0.13266552320749847,0.12226816841790997,0.13218390804597718,0.25493369162540847,2.945633045170454,2.167508917200315,0.06737718927070807,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,5,"(1, 7)",0.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_006_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.9701628375563625,56,"(5, 18)",0.9523303216488085,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597718,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,5,"(1, 7)",0.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,6
fb_007_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.107459572451165,63,"(6, 19)",1.000308790586659,0.10785071326089683,0.10785071326089683,0.21030307747778565,0.09733555938700755,0.11552245498055308,0.3076386368647932,2.4496575295040905,1.5347494812627995,0.09093902981701509,0.10459184538705794,0.12631447731832718,23.006540118833655,0.9306228322753327,2.3125722574889074,2.596485826635553,2.142197599261311,0.0172361657091019,0.9999999999999998,2.220446049250313e-16,0.0,0.0172361657091019,0.025083327387935606,0.19019764374739817,0.2767673144876104,76,"(7, 15)",0.0172361657091019,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.017236164104414597, ""25"": 0.0172361641044146, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0002971768478666738, ""31"": 0.0002971752713403368, ""32"": 0.0, ""34"": 0.0, ""42"": 0.01723616410441461, ""44"": 0.017236164104414607, ""45"": 0.017236164104414625, ""49"": 0.0003023888439371013, ""50"": 0.00029726516004603215, ""54"": 0.017236164104908535, ""64"": 0.017236164104414607, ""68"": 0.017236164104414614, ""69"": 0.016939080327915024, ""75"": 0.016939078751380322, ""76"": 0.0172361657091019}",0.0172361657091019,0.015147375235149666,76,"(7, 15)",0.0172361657091019,-2.4291807912352317,maze,0.05,6
fb_000_to_001,0,"(1, 1)",4,"(1, 5)",4.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.471858703227305e-32,,,0.0,0.132121041625035,0.132121041625035,0.25745967453832463,0.11924805789811876,0.13302536951643396,0.3767077324364434,3.0009449026643926,1.1400444937289402,0.06750649529808468,0.13465463718085788,0.056747050935904195,23.006540118833655,0.8855844878030739,3.8138504065642014,4.000000378931413,4.2837356551141745,0.0003077869822395546,0.9999999999999997,3.3306690738754696e-16,0.0,0.0003077869822395546,0.00044411110224166995,0.0003078817442414729,0.00044424781491836677,23,"(3, 1)",0.0003077869822395546,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0003077869822395546, ""25"": 9.47328354049194e-08, ""26"": 0.0, ""28"": 0.0, ""29"": 2.3482975989999712e-39, ""31"": 7.227755010262614e-43, ""32"": 0.0, ""34"": 0.0, ""42"": 8.974310954017386e-15, ""44"": 2.91575362896025e-11, ""45"": 8.05382647290154e-29, ""49"": 7.629618899147073e-36, ""50"": 2.2246209188648835e-46, ""54"": 4.1422227647235632e-53, ""64"": 2.762176347804675e-18, ""68"": 2.6166882210457106e-25, ""69"": 7.629618899147136e-36, ""75"": 2.225282014107776e-46, ""76"": 1.2749156017448533e-56}",0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.073016917696818,maze,0.05,6
fb_002_to_001,16,"(1, 19)",4,"(1, 5)",22.0,True,True,0.9999999999999977,0.0,0.0,,,0.0,0.0,,,0.0,1.115587905761101,1.115587905761101,11.898951314765329,0.5206403400228345,0.9997330743385594,12.419591654788164,23.877084184983865,2.16619076472386,0.7450692897139473,0.9995165638468497,0.7702662123127783,23.006540118833655,0.5208921581239642,15.970261395867848,21.9993842364532,4.283735655114174,0.9996922130177601,0.9999999999999997,3.3306690738754696e-16,0.0,0.9996922130177601,11.665780164956518,6.997845490949431,81.66046033493505,12,"(1, 15)",0.9996922130177601,"{""5"": 0.99969221298861, ""11"": 0.999692212988611, ""12"": 0.9996922130177601, ""23"": 0.0, ""25"": 0.0, ""26"": 0.9996922129886096, ""28"": 0.9996922129886098, ""29"": 0.0, ""31"": 0.0, ""32"": 0.999692212988611, ""34"": 0.9996922129886203, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9996922130177601,0.8775723273571111,12,"(1, 15)",0.9996922130177601,-17.05089826005562,maze,0.05,6
fb_003_to_001,35,"(3, 17)",4,"(1, 5)",26.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.1321839080459773,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794872,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384614,0.0,1.0000000000000002,0.0,0.0,0.0,-0.0,0.0,0.0,5,"(1, 7)",0.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_004_to_001,37,"(3, 19)",4,"(1, 5)",24.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794875,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384623,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,5,"(1, 7)",0.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_005_to_001,55,"(5, 17)",4,"(1, 5)",28.0,True,True,1.0,0.0,0.0,,,0.0,0.016707549502610677,56,"(5, 18)",0.016707549502610677,0.1289014445782849,0.1289014445782849,0.13266552320749847,0.12226816841790997,0.13218390804597718,0.25493369162540847,2.945633045170454,2.167508917200315,0.06737718927070807,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,5,"(1, 7)",0.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_006_to_001,57,"(5, 19)",4,"(1, 5)",30.0,True,True,1.0,0.0,0.0,,,0.0,0.9701628375563625,56,"(5, 18)",0.9523303216488085,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597718,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,5,"(1, 7)",0.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,6
fb_007_to_001,80,"(7, 19)",4,"(1, 5)",32.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,1.0351614674220633,63,"(6, 19)",1.0167279575285824,0.12941948007344753,0.12941948007344753,0.1332699478309356,0.12275598268190074,0.13275852598596816,0.25602593051283634,2.9574603882289345,2.175582892826793,0.06766459590683975,0.13046475451209436,0.047402951529255506,23.006540118833655,0.9409129932522965,1.9695668915901152,2.000618367037266,2.1428565340477275,9.470368684293988e-08,0.9999999999999998,2.220446049250313e-16,0.0,9.470368684293988e-08,1.3662854590342858e-07,1.0286517932178782e-06,1.4840309096902214e-06,76,"(7, 15)",9.47036868429399e-08,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 9.307086465856655e-08, ""25"": 9.307086465856655e-08, ""26"": 0.0, ""28"": 0.0, ""29"": 1.6046787452188749e-09, ""31"": 1.6046702323810735e-09, ""32"": 0.0, ""34"": 0.0, ""42"": 9.307086465856666e-08, ""44"": 9.307086465856664e-08, ""45"": 9.307086465856671e-08, ""49"": 1.6328221869924128e-09, ""50"": 1.6051556083331497e-09, ""54"": 9.307135855517508e-08, ""64"": 9.307086465856664e-08, ""68"": 9.307086465856667e-08, ""69"": 9.146668847485492e-08, ""75"": 9.14666799620164e-08, ""76"": 9.47036868429399e-08}",9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028386100869967,maze,0.05,6
fb_000_to_002,0,"(1, 1)",16,"(1, 19)",26.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.607405875104482e-19,,,0.0,0.132121041625035,0.132121041625035,0.25745967453832463,0.11924805789811876,0.13302536951643396,0.3767077324364434,3.0009449026643926,1.1400444937289402,0.06750649529808468,0.13465463718085788,0.056747050935904195,23.006540118833655,0.8855844878030739,3.8138504065642014,4.000000378931413,4.2837356551141745,0.0003077869822395546,0.9999999999999997,3.3306690738754696e-16,0.0,0.0003077869822395546,0.00044411110224166995,0.0003078817442414732,0.00044424781491836677,23,"(3, 1)",0.0003077869822395546,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0003077869822395546, ""25"": 9.47328354049194e-08, ""26"": 0.0, ""28"": 0.0, ""29"": 8.210988732320654e-22, ""31"": 8.211032291934253e-22, ""32"": 0.0, ""34"": 0.0, ""42"": 8.974310954017386e-15, ""44"": 2.91575362896025e-11, ""45"": 4.762373013592799e-20, ""49"": 8.213472368143719e-22, ""50"": 8.355040374484866e-22, ""54"": 4.7623730134563266e-20, ""64"": 2.762176347804675e-18, ""68"": 4.762373456831016e-20, ""69"": 4.680287970669964e-20, ""75"": 4.68028840626841e-20, ""76"": 4.762373013456326e-20}",0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.073016917696818,maze,0.05,6
fb_001_to_002,4,"(1, 5)",16,"(1, 19)",22.0,True,True,0.9999999999999977,0.0,0.0,,,0.0,0.0,,,0.0,1.2142746662875408,1.2142746662875408,13.867992203370104,0.5208750561190355,0.9999999178690253,14.388867259489139,25.851525078872427,2.3452337846867928,0.8683326436099938,0.9999998606245035,0.8633540614857754,23.006540118833655,0.5208751287162652,15.970829042791147,21.99999962106859,2.142856534047727,0.9999999052963129,0.9999999999999998,2.220446049250313e-16,0.0,0.9999999052963129,23.332004163622543,6.999999336899249,163.32136454373645,26,"(3, 5)",0.9999999052963129,"{""5"": 0.9999999052671552, ""11"": 0.999999905267155, ""12"": 0.9999999052671538, ""23"": 0.0, ""25"": 0.0, ""26"": 0.9999999052963129, ""28"": 0.9999999052671641, ""29"": 0.0, ""31"": 0.0, ""32"": 0.9999999052671545, ""34"": 0.9999999052671538, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9999999052963129,0.9369148116824458,26,"(3, 5)",0.9999999052963129,-17.056111264608678,maze,0.05,6
fb_003_to_002,35,"(3, 17)",16,"(1, 19)",4.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.1321839080459773,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794872,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384614,0.0,1.0000000000000002,0.0,0.0,0.0,-0.0,0.0,0.0,5,"(1, 7)",0.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_004_to_002,37,"(3, 19)",16,"(1, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794875,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384623,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,5,"(1, 7)",0.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_005_to_002,55,"(5, 17)",16,"(1, 19)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.016707549502610677,56,"(5, 18)",0.016707549502610677,0.1289014445782849,0.1289014445782849,0.13266552320749847,0.12226816841790997,0.13218390804597718,0.25493369162540847,2.945633045170454,2.167508917200315,0.06737718927070807,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,5,"(1, 7)",0.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_006_to_002,57,"(5, 19)",16,"(1, 19)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.9701628375563625,56,"(5, 18)",0.9523303216488085,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597718,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,5,"(1, 7)",0.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,6
